pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
2537277,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2201741,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5234727,2,9,2,1,2,1,2,0,3,0,0,1,1,2,0,0
7660355,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8375713,0,9,2,2,2,1,2,0,2,1,0,1,1,2,0,0
6292732,2,9,2,1,2,2,2,1,3,1,0,1,3,4,0,0
8726351,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6262062,2,9,2,1,1,1,1,1,1,0,0,1,1,2,0,0
9034269,2,9,2,1,2,1,2,0,4,0,0,1,1,4,0,0
1787782,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2565129,0,9,2,2,2,2,2,0,1,0,0,9,1,0,0,0
5460994,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3148966,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5813599,2,9,1,1,2,1,2,2,2,0,0,1,1,4,137129,137129
8784566,2,9,2,2,2,2,2,0,0,0,0,1,1,2,0,0
5021124,2,9,2,2,2,1,2,2,0,0,0,1,1,4,0,0
3010693,2,9,2,1,2,1,2,2,1,2,0,1,1,2,0,0
7421510,2,9,2,2,2,1,2,1,5,2,1,1,1,0,0,0
7773919,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2607501,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2340969,2,9,2,1,2,1,2,0,2,0,0,1,1,0,389388,389388
8088593,2,9,2,1,2,1,2,0,0,0,0,1,1,0,0,0
9010888,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3169269,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1313782,2,9,1,2,2,1,2,0,0,0,0,1,1,0,0,0
5313306,2,9,2,1,2,1,2,3,1,0,0,1,1,4,0,0
8580966,2,9,1,2,2,2,2,3,4,1,0,1,1,0,292813,292813
4602567,2,9,2,2,2,2,2,0,2,0,0,1,3,4,0,0
7346596,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8391975,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3513616,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5639687,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6678576,2,9,2,2,2,2,2,1,3,1,1,1,1,2,0,0
2661394,2,9,1,1,2,1,2,0,6,2,2,1,1,9,452478,452478
7434207,0,9,1,2,2,2,2,0,2,0,0,9,1,0,0,0
6703765,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4791909,0,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
4131283,2,9,2,2,2,2,2,0,3,0,0,1,1,0,338235,0
3104347,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8558553,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8221599,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3082133,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1703291,0,9,2,2,2,2,2,0,2,0,0,9,1,0,0,0
7075609,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3618293,2,9,2,1,2,1,2,0,0,0,0,1,1,0,0,0
2404096,2,9,2,1,2,1,2,0,2,0,0,1,1,0,0,0
7437419,2,9,2,1,2,1,2,0,0,0,0,1,2,0,0,0
4624319,2,9,1,2,2,1,2,0,4,0,0,1,3,0,0,0
8996038,2,9,2,2,2,2,2,0,2,0,0,1,1,4,0,0
8660554,2,9,2,1,2,1,2,0,10,0,0,1,1,4,0,0
1890127,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7052174,2,9,1,2,2,2,2,1,1,1,1,1,1,0,197551,197551
4776347,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9143852,2,9,2,2,2,1,2,0,3,0,0,1,3,1,0,0
4798555,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8498201,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1625206,0,9,2,2,2,2,2,0,3,0,0,1,2,0,34104,34000
2497115,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7154110,2,9,1,1,2,1,2,0,5,0,0,1,1,0,131362,131362
8222134,2,9,2,1,2,1,2,0,4,0,0,1,1,0,0,0
4831364,2,9,2,1,1,1,1,1,4,1,0,1,3,0,0,0
1772520,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2020795,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9055235,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7553451,2,9,2,1,2,1,2,2,7,1,1,1,1,2,0,0
1323977,2,9,1,1,2,1,2,3,6,4,0,1,1,4,69078,69078
4781384,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6146195,0,9,2,2,2,2,2,2,3,0,0,9,1,0,432171,405000
2753963,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3356003,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8449620,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5036843,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1615403,2,9,2,2,2,1,2,0,3,1,0,1,1,3,106986,106986
1686448,2,9,2,2,2,1,2,0,9,3,0,1,1,0,51709,51709
1591297,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4903003,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2315017,0,9,2,2,2,2,2,0,5,0,0,9,1,0,0,0
6385248,0,9,1,2,2,2,2,0,6,0,0,9,1,0,0,0
9844940,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1948516,2,9,2,1,2,1,2,1,12,1,0,1,1,2,0,0
3735177,2,9,1,2,2,1,2,0,0,0,0,1,1,0,0,0
4776939,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1964482,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5093495,2,9,2,2,1,2,1,0,0,0,0,1,2,0,0,0
3999309,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9247547,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4219043,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3445113,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6667789,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8489540,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6799056,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3036387,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9921202,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7598579,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4607181,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9864475,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
3225182,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7038866,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6042327,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1130259,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7869270,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8217019,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5101606,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1425824,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6138822,0,9,2,2,2,2,2,0,0,0,0,1,2,0,0,0
2587279,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7519035,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3044292,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2801041,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3577124,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7307264,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7175087,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
5604468,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3077665,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6908882,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6286312,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4428850,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8800549,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3099901,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6951259,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5046992,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6323083,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9558040,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1683229,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3011318,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4815893,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7700333,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4234729,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4721890,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7027847,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2421154,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4208720,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4975489,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8791011,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3531838,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3964759,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7599538,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8489912,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5780297,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9040059,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8731655,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3955814,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2900890,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3309058,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8112205,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9451373,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2026030,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7545058,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9704017,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7188039,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4342061,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2535066,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1152309,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6809376,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3615072,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8603645,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1440759,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2295570,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1778140,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2269823,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5975717,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9919307,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7912335,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5981943,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5700798,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9213224,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8628092,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9154962,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8184062,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2424914,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5959788,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8936337,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9322423,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3567487,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2949018,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8628923,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5016508,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3318006,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9205883,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3610850,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3999596,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5315361,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9305324,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2812864,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3899645,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8206663,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6449441,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1674001,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5986673,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1435633,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1770346,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8328147,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3579826,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9734232,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7023883,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7448533,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4929085,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2482810,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8157868,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1938172,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1170949,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3020188,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7389536,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9461713,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2482599,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8536984,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2662840,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8468894,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5316243,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8912452,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8682977,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8365071,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7176235,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6568642,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2052770,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2241786,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3122967,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5789678,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8973720,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7831672,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
